	time	resistance	FanCount	dTemp
0	49.0	607.0	0.0	3.840316239133699
1	415.0	608.0	0.0	3.926648966539119
2	814.0	606.0	9.0	3.7540974227772494
3	1044.0	606.0	8.0	3.7540974227772494
4	1275.0	605.0	9.0	3.6679915865411203
5	1507.0	605.0	7.0	3.6679915865411203
6	1738.0	604.0	8.0	3.581997804838579
7	1970.0	604.0	7.0	3.581997804838579
8	2201.0	603.0	7.0	3.4961151573617713
9	2432.0	602.0	7.0	3.410342729018737
10	2683.0	602.0	7.0	3.410342729018737
11	2914.0	600.0	7.0	3.23912489507444
12	3145.0	601.0	6.0	3.324679609871339
13	3377.0	600.0	7.0	3.23912489507444
14	3607.0	599.0	6.0	3.153677684814568
15	3838.0	599.0	6.0	3.153677684814568
16	4070.0	599.0	6.0	3.153677684814568
17	4301.0	599.0	6.0	3.153677684814568
18	4532.0	595.0	7.0	2.812946065653307
19	4763.0	597.0	6.0	2.983102203452802
20	4994.0	597.0	6.0	2.983102203452802
21	5225.0	593.0	6.0	2.64320224801844
22	5456.0	594.0	6.0	2.7280230528305083
23	5687.0	596.0	6.0	2.897972157346942
24	5917.0	594.0	6.0	2.7280230528305083
25	6148.0	592.0	6.0	2.558482784981777
26	6378.0	594.0	6.0	2.7280230528305083
27	6610.0	592.0	6.0	2.558482784981777
28	6841.0	592.0	6.0	2.558482784981777
29	7072.0	592.0	6.0	2.558482784981777
30	7304.0	591.0	6.0	2.473863802054325
31	7534.0	589.0	6.0	2.3049238523768736
32	7766.0	591.0	5.0	2.473863802054325
33	7996.0	589.0	6.0	2.3049238523768736
34	8227.0	589.0	6.0	2.3049238523768736
35	8459.0	588.0	6.0	2.2206011846459432
36	8689.0	588.0	6.0	2.2206011846459432
37	8921.0	589.0	5.0	2.3049238523768736
38	9152.0	590.0	6.0	2.389344442083768
39	9383.0	588.0	6.0	2.2206011846459432
40	9614.0	587.0	6.0	2.136375594954643
41	9845.0	588.0	6.0	2.2206011846459432
42	10076.0	587.0	7.0	2.136375594954643
43	10307.0	588.0	7.0	2.2206011846459432
44	10539.0	586.0	6.0	2.0522462436654223
45	10769.0	587.0	6.0	2.136375594954643
46	11000.0	586.0	6.0	2.0522462436654223
47	11232.0	586.0	7.0	2.0522462436654223
48	11463.0	583.0	6.0	1.8004272872165643
49	11694.0	586.0	6.0	2.0522462436654223
50	11924.0	584.0	6.0	1.8842729189221359
51	12156.0	583.0	7.0	1.8004272872165643
52	12387.0	581.0	6.0	1.6330139702756696
53	12618.0	582.0	6.0	1.7166745773080834
54	12850.0	584.0	6.0	1.8842729189221359
55	13080.0	584.0	6.0	1.8842729189221359
56	13312.0	580.0	7.0	1.5494446511899014
57	13542.0	580.0	6.0	1.5494446511899014
58	13773.0	580.0	6.0	1.5494446511899014
59	14005.0	577.0	7.0	1.2992763311555677
60	14236.0	581.0	6.0	1.6330139702756696
61	14467.0	578.0	7.0	1.3825766368019003
62	14698.0	577.0	6.0	1.2992763311555677
63	14929.0	577.0	6.0	1.2992763311555677
64	15161.0	578.0	7.0	1.3825766368019003
65	15393.0	577.0	7.0	1.2992763311555677
66	15624.0	577.0	6.0	1.2992763311555677
67	15854.0	575.0	7.0	1.1329391256437589
68	16086.0	580.0	6.0	1.5494446511899014
69	16316.0	579.0	7.0	1.4659658090633911
70	16548.0	575.0	7.0	1.1329391256437589
71	16779.0	579.0	6.0	1.4659658090633911
72	17009.0	576.0	7.0	1.216064092671047
73	17240.0	574.0	7.0	1.049900638070767
74	17471.0	573.0	6.0	0.9669478416039965
75	17702.0	576.0	7.0	1.216064092671047
76	17933.0	574.0	7.0	1.049900638070767
77	18165.0	573.0	7.0	0.9669478416039965
78	18396.0	573.0	7.0	0.9669478416039965
79	18627.0	570.0	7.0	0.7185957692137777
80	18859.0	575.0	7.0	1.1329391256437589
81	19090.0	569.0	6.0	0.6359779251762916
82	19321.0	575.0	7.0	1.1329391256437589
83	19552.0	573.0	7.0	0.9669478416039965
84	19783.0	573.0	7.0	0.9669478416039965
85	20015.0	575.0	7.0	1.1329391256437589
86	20246.0	572.0	7.0	0.8840799515039635
87	20478.0	574.0	8.0	1.049900638070767
88	20710.0	569.0	7.0	0.6359779251762916
89	20942.0	570.0	7.0	0.7185957692137777
90	21173.0	567.0	7.0	0.4709868774712618
91	21404.0	566.0	7.0	0.38861214238875164
92	21636.0	568.0	7.0	0.5534418837211206
93	21867.0	573.0	7.0	0.9669478416039965
94	22099.0	572.0	7.0	0.8840799515039635
95	22330.0	569.0	8.0	0.6359779251762916
96	22561.0	568.0	7.0	0.5534418837211206
97	22792.0	569.0	7.0	0.6359779251762916
98	23023.0	570.0	7.0	0.7185957692137777
99	23255.0	568.0	8.0	0.5534418837211206
100	23485.0	569.0	7.0	0.6359779251762916
101	23717.0	568.0	7.0	0.5534418837211206
102	23948.0	570.0	7.0	0.7185957692137777
103	24180.0	565.0	8.0	0.3063169177315217
104	24412.0	566.0	7.0	0.38861214238875164
105	24643.0	570.0	7.0	0.7185957692137777
106	24875.0	568.0	8.0	0.5534418837211206
107	25105.0	566.0	7.0	0.38861214238875164
108	25337.0	566.0	7.0	0.38861214238875164
109	25568.0	565.0	8.0	0.3063169177315217
110	25798.0	569.0	7.0	0.6359779251762916
111	26030.0	564.0	8.0	0.2241004460099134
112	26260.0	568.0	7.0	0.5534418837211206
113	26492.0	563.0	8.0	0.14196197294421609
114	26724.0	565.0	7.0	0.3063169177315217
115	26956.0	561.0	8.0	-0.022083978543832927
116	27188.0	564.0	7.0	0.2241004460099134
117	27419.0	564.0	8.0	0.2241004460099134
118	27650.0	566.0	7.0	0.38861214238875164
119	27881.0	563.0	8.0	0.14196197294421609
120	28112.0	565.0	7.0	0.3063169177315217
121	28343.0	563.0	8.0	0.14196197294421609
122	28573.0	563.0	7.0	0.14196197294421609
123	28804.0	560.0	8.0	-0.10399294985654706
124	29034.0	561.0	8.0	-0.022083978543832927
125	29265.0	565.0	7.0	0.3063169177315217
126	29496.0	560.0	8.0	-0.10399294985654706
127	29727.0	566.0	7.0	0.38861214238875164
128	29958.0	563.0	8.0	0.14196197294421609
129	30188.0	562.0	8.0	0.059900747421977485
130	30419.0	563.0	7.0	0.14196197294421609
131	30650.0	562.0	8.0	0.059900747421977485
132	30881.0	561.0	8.0	-0.022083978543832927
133	31113.0	564.0	7.0	0.2241004460099134
134	31344.0	562.0	8.0	0.059900747421977485
135	31575.0	560.0	8.0	-0.10399294985654706
136	31806.0	562.0	8.0	0.059900747421977485
137	32037.0	564.0	7.0	0.2241004460099134
138	32268.0	563.0	8.0	0.14196197294421609
139	32498.0	559.0	8.0	-0.18582690837740756
140	32729.0	560.0	8.0	-0.10399294985654706
141	32959.0	560.0	7.0	-0.10399294985654706
142	33191.0	560.0	8.0	-0.10399294985654706
143	33423.0	557.0	8.0	-0.34927273952229143
144	33654.0	559.0	8.0	-0.18582690837740756
145	33886.0	558.0	8.0	-0.26758659296626774
146	34116.0	562.0	7.0	0.059900747421977485
147	34348.0	560.0	8.0	-0.10399294985654706
148	34578.0	563.0	8.0	0.14196197294421609
149	34809.0	563.0	8.0	0.14196197294421609
150	35041.0	559.0	8.0	-0.18582690837740756
