	time	resistance	FanCount	dTemp
168	39903.0	508.0	8.0	-1.2764426446917128
169	40133.0	507.0	8.0	-1.355335743189869
170	40364.0	504.0	8.0	-1.5917831595801886
171	40594.0	509.0	7.0	-1.1975098462372102
172	40826.0	508.0	8.0	-1.2764426446917128
173	41058.0	505.0	7.0	-1.5130053697408243
174	41290.0	506.0	7.0	-1.4341897743830714
175	41521.0	510.0	6.0	-1.1185367139629534
176	41751.0	513.0	6.0	-0.8813689567797383
177	41982.0	505.0	7.0	-1.5130053697408243
178	42213.0	511.0	6.0	-1.0395226127637898
179	42444.0	507.0	6.0	-1.355335743189869
180	42676.0	511.0	5.0	-1.0395226127637898
181	42907.0	511.0	6.0	-1.0395226127637898
182	43138.0	510.0	6.0	-1.1185367139629534
183	43369.0	511.0	5.0	-1.0395226127637898
184	43601.0	508.0	5.0	-1.2764426446917128
185	43832.0	511.0	4.0	-1.0395226127637898
186	44063.0	511.0	4.0	-1.0395226127637898
187	44295.0	513.0	4.0	-0.8813689567797383
188	44525.0	513.0	4.0	-0.8813689567797383
189	44756.0	514.0	4.0	-0.8022281253035999
190	44988.0	517.0	4.0	-0.5645419281696036
191	45219.0	510.0	4.0	-1.1185367139629534
192	45451.0	515.0	3.0	-0.7230437714594018
193	45682.0	515.0	3.0	-0.7230437714594018
194	45914.0	515.0	3.0	-0.7230437714594018
195	46145.0	516.0	3.0	-0.6438152534788628
196	46377.0	516.0	1.0	-0.6438152534788628
197	46608.0	516.0	0.0	-0.6438152534788628
198	46839.0	517.0	0.0	-0.5645419281696036
199	47071.0	517.0	0.0	-0.5645419281696036
200	47301.0	518.0	0.0	-0.4852231508842806
201	47532.0	518.0	0.0	-0.4852231508842806
202	47762.0	519.0	0.0	-0.4058582754896065
203	47993.0	519.0	0.0	-0.4058582754896065
204	48225.0	519.0	0.0	-0.4058582754896065
205	48455.0	520.0	0.0	-0.3264466543353137
206	48686.0	523.0	0.0	-0.08792481639932248
207	48917.0	521.0	0.0	-0.24698763822283354
208	49148.0	522.0	0.0	-0.16748057637391867
209	49380.0	522.0	0.0	-0.16748057637391867
210	49611.0	523.0	0.0	-0.08792481639932248
211	49843.0	523.0	0.0	-0.08792481639932248
212	50073.0	524.0	0.0	-0.008319704266853023
213	50304.0	524.0	0.0	-0.008319704266853023
214	50534.0	525.0	0.0	0.07133541573023194
215	50765.0	525.0	0.0	0.07133541573023194
216	50997.0	526.0	0.0	0.1510412010053983
217	51227.0	528.0	0.0	0.31060740577061097
218	51458.0	529.0	0.0	0.3904691489111656
219	51689.0	529.0	0.0	0.3904691489111656
220	51920.0	530.0	0.0	0.4703842046961313
221	52152.0	528.0	0.0	0.31060740577061097
222	52383.0	528.0	0.0	0.31060740577061097
223	52615.0	529.0	0.0	0.3904691489111656
224	52845.0	532.0	0.0	0.6303769218321236
225	53076.0	530.0	0.0	0.4703842046961313
226	53308.0	531.0	0.0	0.5503532395581487
227	53539.0	531.0	0.0	0.5503532395581487
228	53771.0	532.0	0.0	0.6303769218321236
229	54001.0	532.0	0.0	0.6303769218321236
230	54232.0	533.0	0.0	0.7104559217884798
231	54462.0	539.0	0.0	1.1921293803305275
232	54693.0	537.0	0.0	1.031338573463188
233	54925.0	537.0	2.0	1.031338573463188
234	55156.0	534.0	3.0	0.7905909116663565
