	time	resistance	FanCount	dTemp
193	71343.0	556.0	0.0	-0.6745629628676966
194	71574.0	557.0	0.0	-0.5985844885479992
195	71805.0	557.0	0.0	-0.5985844885479992
196	72037.0	558.0	0.0	-0.5225410458313604
197	72349.0	558.0	0.0	-0.5225410458313604
198	72589.0	559.0	0.0	-0.4464319597697113
199	72821.0	559.0	0.0	-0.4464319597697113
200	73053.0	560.0	0.0	-0.3702565528037667
201	73283.0	561.0	0.0	-0.29401414472613396
202	73515.0	561.0	0.0	-0.29401414472613396
203	73746.0	562.0	0.0	-0.21770405264396686
204	73985.0	562.0	0.0	-0.21770405264396686
205	74215.0	563.0	0.0	-0.14132559094178987
206	74446.0	563.0	0.0	-0.14132559094178987
207	74678.0	564.0	0.0	-0.06487807124375422
208	74908.0	565.0	0.0	0.01163919762467458
209	75139.0	565.0	0.0	0.01163919762467458
210	75369.0	566.0	0.0	0.08822690967497238
211	75600.0	566.0	0.0	0.08822690967497238
212	75832.0	567.0	0.0	0.16488576179392567
213	76063.0	567.0	0.0	0.16488576179392567
214	76295.0	568.0	0.0	0.24161645378313779
215	76525.0	569.0	0.0	0.31841968839813717
216	76758.0	569.0	0.0	0.31841968839813717
217	76989.0	570.0	0.0	0.39529617138788353
218	77220.0	571.0	0.0	0.4722466115351267
219	77452.0	571.0	0.0	0.4722466115351267
220	77682.0	572.0	0.0	0.5492717206964244
221	77913.0	573.0	0.0	0.6263722138432399
222	78143.0	573.0	0.0	0.6263722138432399
223	78374.0	574.0	0.0	0.7035488091026991
224	78606.0	574.0	0.0	0.7035488091026991
225	78837.0	575.0	0.0	0.7808022277990858
226	79069.0	575.0	0.0	0.7808022277990858
227	79299.0	576.0	0.0	0.8581331944959061
228	79531.0	576.0	0.0	0.8581331944959061
229	79762.0	577.0	0.0	0.9355424370376682
230	79993.0	578.0	0.0	1.0130306865929128
231	80225.0	578.0	0.0	1.0130306865929128
232	80455.0	579.0	0.0	1.0905986776968462
233	80687.0	579.0	0.0	1.0905986776968462
234	80917.0	580.0	0.0	1.1682471482947676
235	81148.0	580.0	0.0	1.1682471482947676
236	81380.0	581.0	0.0	1.2459768397859534
237	81611.0	581.0	0.0	1.2459768397859534
238	81843.0	582.0	0.0	1.32378849706771
239	82073.0	584.0	0.0	1.479660706350785
240	82304.0	583.0	0.0	1.4016828685801102
241	82534.0	584.0	0.0	1.479660706350785
242	82765.0	584.0	0.0	1.479660706350785
243	82997.0	585.0	0.0	1.5577227660406265
244	83227.0	587.0	0.0	1.7141025922625772
245	83458.0	587.0	0.0	1.7141025922625772
246	83688.0	587.0	0.0	1.7141025922625772
247	83920.0	584.0	0.0	1.479660706350785
248	84152.0	588.0	2.0	1.7924218886972199
249	84383.0	591.0	2.0	2.0279065709216297
250	84615.0	586.0	3.0	1.63586980698949
251	84846.0	587.0	4.0	1.7141025922625772
252	85078.0	587.0	3.0	1.7141025922625772
253	85308.0	587.0	4.0	1.7141025922625772
254	85539.0	590.0	5.0	1.9493231015453034
255	85770.0	587.0	4.0	1.7141025922625772
256	86000.0	585.0	5.0	1.5577227660406265
257	86232.0	590.0	6.0	1.9493231015453034
258	86462.0	584.0	6.0	1.479660706350785
259	86693.0	589.0	6.0	1.8708284669501722
260	86925.0	597.0	7.0	2.5013170158636058
261	87157.0	588.0	8.0	1.7924218886972199
262	87389.0	587.0	8.0	1.7141025922625772
263	87619.0	586.0	9.0	1.63586980698949
264	87851.0	585.0	10.0	1.5577227660406265
265	88082.0	583.0	10.0	1.4016828685801102
266	88313.0	585.0	10.0	1.5577227660406265
267	88545.0	584.0	11.0	1.479660706350785
268	88777.0	584.0	11.0	1.479660706350785
269	89009.0	582.0	10.0	1.32378849706771
270	89240.0	582.0	11.0	1.32378849706771
271	89472.0	581.0	12.0	1.2459768397859534
272	89702.0	583.0	11.0	1.4016828685801102
273	89933.0	580.0	11.0	1.1682471482947676
274	90164.0	579.0	12.0	1.0905986776968462
275	90395.0	579.0	11.0	1.0905986776968462
276	90627.0	578.0	12.0	1.0130306865929128
277	90858.0	576.0	12.0	0.8581331944959061
278	91089.0	576.0	12.0	0.8581331944959061
279	91321.0	575.0	12.0	0.7808022277990858
280	91553.0	574.0	12.0	0.7035488091026991
281	91785.0	573.0	12.0	0.6263722138432399
282	92016.0	573.0	12.0	0.6263722138432399
283	92247.0	572.0	13.0	0.5492717206964244
284	92478.0	577.0	12.0	0.9355424370376682
285	92710.0	570.0	13.0	0.39529617138788353
286	92941.0	570.0	12.0	0.39529617138788353
287	93173.0	570.0	12.0	0.39529617138788353
288	93405.0	568.0	13.0	0.24161645378313779
289	93636.0	567.0	12.0	0.16488576179392567
290	93868.0	566.0	13.0	0.08822690967497238
291	94099.0	566.0	12.0	0.08822690967497238
