2.525000000000000000e+03;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.030000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.535000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
4.036000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
4.538000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
5.040000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
5.544000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
6.046000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
6.548000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
7.050000000000000000e+03;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
7.555000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
8.059000000000000000e+03;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
8.561000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
9.066000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
9.568000000000000000e+03;3.246000000000000085e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.007300000000000000e+04;3.238000000000000256e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.057700000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.107900000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.158100000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.208300000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.258800000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.309200000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.359400000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.409600000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.459800000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.510200000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.560700000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.610900000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.661100000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.711300000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.761700000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.811900000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.862100000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.912300000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.962800000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.013300000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.063800000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.114300000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.164800000000000000e+04;3.253999999999999915e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.215300000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.265800000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.316200000000000000e+04;3.261999999999999744e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.366400000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.416600000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.466800000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.517200000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.567700000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.617900000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.668100000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.718300000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.768700000000000000e+04;3.270000000000000284e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.818900000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.869100000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.919300000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.969800000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.020200000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.070400000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.120600000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.170800000000000000e+04;3.278000000000000114e+01;0.000000000000000000e+00;0.000000000000000000e+00
