2.519000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.023000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
3.528000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
4.030000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
4.535000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
5.037000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
5.541000000000000000e+03;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
6.046000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
6.548000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
7.053000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
7.555000000000000000e+03;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
8.059000000000000000e+03;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
8.564000000000000000e+03;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
9.066000000000000000e+03;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
9.571000000000000000e+03;3.350999999999999801e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.007300000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.057700000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.107900000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.158100000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.208600000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.258800000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.309200000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.359400000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.409600000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.459800000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.510200000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.560700000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.610900000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.661100000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.711300000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.761700000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.811900000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.862100000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.912300000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
1.962800000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.013200000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.063400000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.113600000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.163800000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.214400000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.264800000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.315300000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.365800000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.416300000000000000e+04;3.367999999999999972e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.466500000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
2.516900000000000000e+04;3.359000000000000341e+01;0.000000000000000000e+00;0.000000000000000000e+00
