3.570300000000000000e+04;2.892000000000000171e+01
3.622000000000000000e+04;2.883999999999999986e+01
3.673800000000000000e+04;2.876000000000000156e+01
3.725500000000000000e+04;2.867000000000000171e+01
3.777200000000000000e+04;2.850000000000000000e+01
3.828900000000000000e+04;2.842000000000000171e+01
3.880700000000000000e+04;2.833999999999999986e+01
3.932400000000000000e+04;2.825000000000000000e+01
3.984100000000000000e+04;2.817000000000000171e+01
4.035800000000000000e+04;2.800000000000000000e+01
4.087600000000000000e+04;2.817000000000000171e+01
4.139300000000000000e+04;2.775000000000000000e+01
4.191100000000000000e+04;2.792000000000000171e+01
4.242800000000000000e+04;2.775000000000000000e+01
4.294500000000000000e+04;2.775000000000000000e+01
4.346200000000000000e+04;2.758999999999999986e+01
4.397900000000000000e+04;2.750000000000000000e+01
4.449600000000000000e+04;2.750000000000000000e+01
4.501500000000000000e+04;2.742000000000000171e+01
4.553200000000000000e+04;2.733999999999999986e+01
4.604900000000000000e+04;2.725000000000000000e+01
4.656600000000000000e+04;2.717000000000000171e+01
4.708300000000000000e+04;2.717000000000000171e+01
4.760000000000000000e+04;2.708999999999999986e+01
4.811800000000000000e+04;2.708999999999999986e+01
4.863500000000000000e+04;2.701000000000000156e+01
4.915300000000000000e+04;2.692000000000000171e+01
4.967000000000000000e+04;2.683999999999999986e+01
5.018700000000000000e+04;2.701000000000000156e+01
5.070400000000000000e+04;2.701000000000000156e+01
5.122200000000000000e+04;2.692000000000000171e+01
5.173900000000000000e+04;2.692000000000000171e+01
5.225600000000000000e+04;2.692000000000000171e+01
5.277300000000000000e+04;2.683999999999999986e+01
5.329100000000000000e+04;2.692000000000000171e+01
5.380800000000000000e+04;2.701000000000000156e+01
5.432500000000000000e+04;2.701000000000000156e+01
5.484300000000000000e+04;2.701000000000000156e+01
5.536000000000000000e+04;2.708999999999999986e+01
5.587700000000000000e+04;2.708999999999999986e+01
5.639400000000000000e+04;2.717000000000000171e+01
5.691100000000000000e+04;2.725000000000000000e+01
5.742800000000000000e+04;2.733999999999999986e+01
5.794700000000000000e+04;2.742000000000000171e+01
5.846400000000000000e+04;2.750000000000000000e+01
5.898100000000000000e+04;2.758999999999999986e+01
5.949800000000000000e+04;2.767000000000000171e+01
6.001500000000000000e+04;2.775000000000000000e+01
6.053200000000000000e+04;2.775000000000000000e+01
6.105000000000000000e+04;2.792000000000000171e+01
6.156800000000000000e+04;2.800000000000000000e+01
6.208500000000000000e+04;2.808999999999999986e+01
6.260200000000000000e+04;2.825000000000000000e+01
6.311900000000000000e+04;2.833999999999999986e+01
6.363600000000000000e+04;2.850000000000000000e+01
6.415400000000000000e+04;2.858999999999999986e+01
6.467100000000000000e+04;2.867000000000000171e+01
6.518800000000000000e+04;2.883999999999999986e+01
6.570500000000000000e+04;2.892000000000000171e+01
6.622300000000000000e+04;2.908999999999999986e+01
6.674000000000000000e+04;2.833999999999999986e+01
6.725700000000000000e+04;2.908999999999999986e+01
6.777500000000000000e+04;2.926000000000000156e+01
6.829200000000000000e+04;2.917999999999999972e+01
6.880900000000000000e+04;2.901000000000000156e+01
6.932600000000000000e+04;2.908999999999999986e+01
6.984300000000000000e+04;2.892000000000000171e+01
7.036100000000000000e+04;2.892000000000000171e+01
7.087900000000000000e+04;2.883999999999999986e+01
7.139600000000000000e+04;2.867000000000000171e+01
7.191300000000000000e+04;2.858999999999999986e+01
7.243000000000000000e+04;2.850000000000000000e+01
7.294700000000000000e+04;2.842000000000000171e+01
7.346400000000000000e+04;2.833999999999999986e+01
7.398200000000000000e+04;2.825000000000000000e+01
7.450000000000000000e+04;2.808999999999999986e+01
7.501700000000000000e+04;2.833999999999999986e+01
7.553400000000000000e+04;2.783999999999999986e+01
7.605100000000000000e+04;2.775000000000000000e+01
7.656800000000000000e+04;2.767000000000000171e+01
7.708600000000000000e+04;2.758999999999999986e+01
7.760300000000000000e+04;2.758999999999999986e+01
7.812000000000000000e+04;2.750000000000000000e+01
7.863800000000000000e+04;2.750000000000000000e+01
7.915500000000000000e+04;2.742000000000000171e+01
7.967200000000000000e+04;2.733999999999999986e+01
8.019000000000000000e+04;2.733999999999999986e+01
8.070700000000000000e+04;2.725000000000000000e+01
8.122400000000000000e+04;2.717000000000000171e+01
8.174100000000000000e+04;2.708999999999999986e+01
8.225800000000000000e+04;2.701000000000000156e+01
8.277600000000000000e+04;2.701000000000000156e+01
8.329400000000000000e+04;2.692000000000000171e+01
8.381100000000000000e+04;2.692000000000000171e+01
8.432800000000000000e+04;2.692000000000000171e+01
8.484500000000000000e+04;2.692000000000000171e+01
8.536200000000000000e+04;2.683999999999999986e+01
8.587900000000000000e+04;2.683999999999999986e+01
8.639700000000000000e+04;2.683999999999999986e+01
8.691500000000000000e+04;2.683999999999999986e+01
8.743200000000000000e+04;2.683999999999999986e+01
8.794900000000000000e+04;2.692000000000000171e+01
8.846600000000000000e+04;2.692000000000000171e+01
8.898300000000000000e+04;2.701000000000000156e+01
8.950100000000000000e+04;2.701000000000000156e+01
9.001800000000000000e+04;2.708999999999999986e+01
9.053500000000000000e+04;2.708999999999999986e+01
9.105300000000000000e+04;2.717000000000000171e+01
9.157000000000000000e+04;2.725000000000000000e+01
9.208700000000000000e+04;2.733999999999999986e+01
9.260500000000000000e+04;2.742000000000000171e+01
9.312200000000000000e+04;2.750000000000000000e+01
9.363900000000000000e+04;2.758999999999999986e+01
9.415600000000000000e+04;2.767000000000000171e+01
9.467300000000000000e+04;2.783999999999999986e+01
9.519100000000000000e+04;2.792000000000000171e+01
9.570800000000000000e+04;2.800000000000000000e+01
9.622600000000000000e+04;2.817000000000000171e+01
9.674300000000000000e+04;2.825000000000000000e+01
9.726000000000000000e+04;2.833999999999999986e+01
9.777700000000000000e+04;2.842000000000000171e+01
9.829400000000000000e+04;2.858999999999999986e+01
9.881100000000000000e+04;2.867000000000000171e+01
9.932900000000000000e+04;2.883999999999999986e+01
9.984700000000000000e+04;2.892000000000000171e+01
1.003640000000000000e+05;2.901000000000000156e+01
1.008810000000000000e+05;2.917999999999999972e+01
1.013980000000000000e+05;2.908999999999999986e+01
1.019150000000000000e+05;2.917999999999999972e+01
1.024330000000000000e+05;2.917999999999999972e+01
1.029500000000000000e+05;2.908999999999999986e+01
1.034680000000000000e+05;2.901000000000000156e+01
1.039850000000000000e+05;2.901000000000000156e+01
1.045020000000000000e+05;2.883999999999999986e+01
1.050200000000000000e+05;2.883999999999999986e+01
1.055370000000000000e+05;2.876000000000000156e+01
1.060540000000000000e+05;2.858999999999999986e+01
1.065710000000000000e+05;2.850000000000000000e+01
1.070880000000000000e+05;2.850000000000000000e+01
1.076070000000000000e+05;2.833999999999999986e+01
1.081240000000000000e+05;2.825000000000000000e+01
1.086410000000000000e+05;2.817000000000000171e+01
1.091580000000000000e+05;2.800000000000000000e+01
1.096750000000000000e+05;2.792000000000000171e+01
1.101930000000000000e+05;2.783999999999999986e+01
1.107100000000000000e+05;2.792000000000000171e+01
1.112270000000000000e+05;2.775000000000000000e+01
1.117450000000000000e+05;2.758999999999999986e+01
1.122620000000000000e+05;2.758999999999999986e+01
1.127800000000000000e+05;2.750000000000000000e+01
1.132970000000000000e+05;2.742000000000000171e+01
1.138140000000000000e+05;2.733999999999999986e+01
1.143310000000000000e+05;2.733999999999999986e+01
1.148480000000000000e+05;2.733999999999999986e+01
1.153660000000000000e+05;2.717000000000000171e+01
1.158840000000000000e+05;2.708999999999999986e+01
1.164010000000000000e+05;2.701000000000000156e+01
1.169180000000000000e+05;2.701000000000000156e+01
1.174350000000000000e+05;2.701000000000000156e+01
1.179530000000000000e+05;2.692000000000000171e+01
1.184700000000000000e+05;2.683999999999999986e+01
1.189870000000000000e+05;2.683999999999999986e+01
1.195040000000000000e+05;2.683999999999999986e+01
1.200220000000000000e+05;2.676000000000000156e+01
1.205400000000000000e+05;2.676000000000000156e+01
1.210570000000000000e+05;2.676000000000000156e+01
1.215740000000000000e+05;2.683999999999999986e+01
1.220910000000000000e+05;2.676000000000000156e+01
1.226090000000000000e+05;2.683999999999999986e+01
1.231260000000000000e+05;2.683999999999999986e+01
1.236430000000000000e+05;2.683999999999999986e+01
1.241610000000000000e+05;2.692000000000000171e+01
1.246790000000000000e+05;2.701000000000000156e+01
1.251960000000000000e+05;2.708999999999999986e+01
1.257130000000000000e+05;2.708999999999999986e+01
1.262300000000000000e+05;2.725000000000000000e+01
1.267470000000000000e+05;2.725000000000000000e+01
1.272650000000000000e+05;2.742000000000000171e+01
1.277820000000000000e+05;2.750000000000000000e+01
1.283000000000000000e+05;2.750000000000000000e+01
1.288170000000000000e+05;2.758999999999999986e+01
1.293340000000000000e+05;2.775000000000000000e+01
