1.200000000000000000e+01;4.761904000000000087e+04;4.035000000000000142e+01
5.260000000000000000e+02;4.847605000000000291e+04;4.025000000000000000e+01
1.041000000000000000e+03;4.783237000000000262e+04;4.035000000000000142e+01
1.556000000000000000e+03;4.719423999999999796e+04;4.035000000000000142e+01
2.071000000000000000e+03;4.826087000000000262e+04;4.045000000000000284e+01
2.586000000000000000e+03;4.783237000000000262e+04;4.035000000000000142e+01
3.102000000000000000e+03;4.740633999999999651e+04;4.045000000000000284e+01
3.617000000000000000e+03;4.698275000000000000e+04;4.045000000000000284e+01
4.132000000000000000e+03;4.740633999999999651e+04;4.045000000000000284e+01
4.647000000000000000e+03;4.783237000000000262e+04;4.045000000000000284e+01
5.163000000000000000e+03;4.740633999999999651e+04;4.045000000000000284e+01
5.678000000000000000e+03;4.677187999999999738e+04;4.054999999999999716e+01
6.193000000000000000e+03;4.761904000000000087e+04;4.054999999999999716e+01
6.708000000000000000e+03;4.783237000000000262e+04;4.054999999999999716e+01
7.223000000000000000e+03;4.761904000000000087e+04;4.054999999999999716e+01
7.738000000000000000e+03;4.783237000000000262e+04;4.054999999999999716e+01
8.253000000000000000e+03;4.677187999999999738e+04;4.054999999999999716e+01
8.768000000000000000e+03;4.719423999999999796e+04;4.054999999999999716e+01
9.283000000000000000e+03;4.740633999999999651e+04;4.054999999999999716e+01
9.798000000000000000e+03;4.635193000000000029e+04;4.064999999999999858e+01
1.031300000000000000e+04;4.698275000000000000e+04;4.054999999999999716e+01
1.082800000000000000e+04;4.761904000000000087e+04;4.064999999999999858e+01
1.134300000000000000e+04;4.740633999999999651e+04;4.064999999999999858e+01
1.185800000000000000e+04;4.719423999999999796e+04;4.054999999999999716e+01
1.237400000000000000e+04;4.719423999999999796e+04;4.064999999999999858e+01
1.288900000000000000e+04;4.677187999999999738e+04;4.064999999999999858e+01
1.340400000000000000e+04;4.698275000000000000e+04;4.064999999999999858e+01
1.391900000000000000e+04;4.761904000000000087e+04;4.064999999999999858e+01
1.443400000000000000e+04;4.614284999999999854e+04;4.064999999999999858e+01
1.494900000000000000e+04;4.698275000000000000e+04;4.075999999999999801e+01
1.546400000000000000e+04;4.761904000000000087e+04;4.075999999999999801e+01
1.598000000000000000e+04;4.783237000000000262e+04;4.075999999999999801e+01
1.649500000000000000e+04;4.614284999999999854e+04;4.075999999999999801e+01
1.701000000000000000e+04;4.656159999999999854e+04;4.085999999999999943e+01
1.752500000000000000e+04;4.677187999999999738e+04;4.085999999999999943e+01
1.804000000000000000e+04;4.740633999999999651e+04;4.075999999999999801e+01
1.855500000000000000e+04;4.677187999999999738e+04;4.085999999999999943e+01
1.907000000000000000e+04;4.635193000000000029e+04;4.075999999999999801e+01
1.958600000000000000e+04;4.698275000000000000e+04;4.085999999999999943e+01
2.010100000000000000e+04;4.719423999999999796e+04;4.085999999999999943e+01
2.061600000000000000e+04;4.635193000000000029e+04;4.085999999999999943e+01
2.113100000000000000e+04;4.614284999999999854e+04;4.085999999999999943e+01
2.164600000000000000e+04;4.656159999999999854e+04;4.096000000000000085e+01
2.216100000000000000e+04;4.719423999999999796e+04;4.096000000000000085e+01
2.267600000000000000e+04;4.698275000000000000e+04;4.096000000000000085e+01
2.319100000000000000e+04;4.593437999999999738e+04;4.096000000000000085e+01
2.370600000000000000e+04;4.635193000000000029e+04;4.096000000000000085e+01
2.422100000000000000e+04;4.677187999999999738e+04;4.096000000000000085e+01
2.473600000000000000e+04;4.656159999999999854e+04;4.096000000000000085e+01
2.525100000000000000e+04;4.614284999999999854e+04;4.096000000000000085e+01
2.576700000000000000e+04;4.656159999999999854e+04;4.096000000000000085e+01
2.628300000000000000e+04;4.698275000000000000e+04;4.096000000000000085e+01
2.679800000000000000e+04;4.677187999999999738e+04;4.085999999999999943e+01
2.731300000000000000e+04;4.614284999999999854e+04;4.096000000000000085e+01
